busname,datetime,v_reading,kw_reading,kvar_reading
bus1,2019-01-02T10:00Z,122.8940164,5.553599834,1.348799944
bus1,2019-01-02T10:15Z,122.9902289,5.860799789,1.223999977
bus1,2019-01-02T10:30Z,123.0408871,3.732000113,0.940800011
bus1,2019-01-02T10:45Z,122.8285268,3.539999962,0.753600001
bus1,2019-01-02T11:00Z,122.7752594,4.994400024,1.257600069
bus1,2019-01-02T11:15Z,122.9252963,3.542399883,0.806400001
bus1,2019-01-02T11:30Z,122.9232898,3.477599859,0.75120002
bus1,2019-01-02T11:45Z,122.5207476,3.34559989,0.69599998
bus1,2019-01-02T12:00Z,122.964648,2.071199894,0.789599955
bus1,2019-01-02T12:15Z,122.809141,3.345600128,0.633599997
bus1,2019-01-02T12:30Z,122.9663112,3.225600004,0.602400005
bus1,2019-01-02T12:45Z,123.1280436,1.725600004,0.551999986
bus1,2019-01-02T13:00Z,122.8805888,1.975199938,0.631200016
bus1,2019-01-02T13:15Z,122.8920785,2.229600191,0.681599975
bus1,2019-01-02T13:30Z,122.7154537,2.995200157,0.72240001
bus1,2019-01-02T13:45Z,123.5927032,1.972800016,0.775200009
bus1,2019-01-02T14:00Z,123.6696214,1.528799772,0.516000032
bus1,2019-01-02T14:15Z,123.453126,1.987200022,0.72240001
bus1,2019-01-02T14:30Z,123.5653981,1.497600079,0.575999975
bus1,2019-01-02T14:45Z,123.5464928,1.161600113,0.376800001
bus1,2019-01-02T15:00Z,123.8850485,0.43200016,-0.019199997
bus1,2019-01-02T15:15Z,123.5107345,0.904799938,0.21360001
bus1,2019-01-02T15:30Z,123.8406157,0.979199886,0.299999982
bus1,2019-01-02T15:45Z,124.1843516,0.259199858,-0.112799995
bus1,2019-01-02T16:00Z,123.9820163,0.328799963,-0.165599987
bus1,2019-01-02T16:15Z,123.8406539,1.305599928,0.362399995
bus1,2019-01-02T16:30Z,124.3545907,0.256800056,-0.182400003
bus1,2019-01-02T16:45Z,124.3403393,0.254400015,-0.117599994
bus1,2019-01-02T17:00Z,124.533489,0.336000025,-0.071999997
bus1,2019-01-02T17:15Z,124.546146,0.499200046,-0.064799994
bus1,2019-01-02T17:30Z,124.4591114,0.422399998,-0.016800001
bus1,2019-01-02T17:45Z,124.5460926,0.403200001,-0.0792
bus1,2019-01-02T18:00Z,124.4307154,0.66960001,-0.067199998
bus1,2019-01-02T18:15Z,124.2290285,0.724799991,-0.115199998
bus1,2019-01-02T18:30Z,123.8757026,1.408800006,-0.122399993
bus1,2019-01-02T18:45Z,124.4936873,0.950399995,-0.059999995
bus1,2019-01-02T19:00Z,124.9194071,0.640799999,-0.144000009
bus1,2019-01-02T19:15Z,124.5419194,3.172800064,-0.194399998
bus1,2019-01-02T19:30Z,124.6378649,3.014400005,-0.24000001
bus1,2019-01-02T19:45Z,124.5923488,2.767199993,-0.283199996
bus1,2019-01-02T20:00Z,124.9477421,1.089599967,-0.225600004
bus1,2019-01-02T20:15Z,124.5674621,3.295200109,-0.091200002
bus1,2019-01-02T20:30Z,124.6063866,1.620000005,0.0144
bus1,2019-01-02T20:45Z,124.9084591,0.801599979,-0.0792
bus1,2019-01-02T21:00Z,124.8635762,0.796800017,-0.153600007
bus1,2019-01-02T21:15Z,124.4478508,1.581599951,0.259199977
bus1,2019-01-02T21:30Z,124.7029271,1.063199997,0.035999998
bus1,2019-01-02T21:45Z,124.702065,1.538399935,0.29519999
bus1,2019-01-02T22:00Z,124.6294879,2.047199965,0.472800016
bus1,2019-01-02T22:15Z,124.4831588,2.702399969,0.369599998
bus1,2019-01-02T22:30Z,124.6753931,2.001600027,0.56400001
bus1,2019-01-02T22:45Z,124.6559843,2.944800138,0.410400003
bus1,2019-01-02T23:00Z,125.0580535,2.356800079,0.698399961
bus1,2019-01-02T23:15Z,123.9874636,2.992799997,0.99119997
bus1,2019-01-02T23:30Z,123.9484933,3.131999969,0.595200002
bus1,2019-01-02T23:45Z,124.1509355,3.297600031,0.667199969
bus1,2019-01-03T00:00Z,124.1360814,3.4848001,1.322399974
bus1,2019-01-03T00:15Z,124.1476854,3.340800047,0.724799991
bus1,2019-01-03T00:30Z,124.1780498,3.352800131,0.765600026
bus1,2019-01-03T00:45Z,124.2321794,3.21359992,0.739199996
bus1,2019-01-03T01:00Z,124.0734146,4.536000252,1.332000017
bus1,2019-01-03T01:15Z,124.2963337,3.583199978,0.763199985
bus1,2019-01-03T01:30Z,124.4322413,1.977599978,0.710400045
bus1,2019-01-03T01:45Z,124.2724924,3.343199968,0.736799955
bus1,2019-01-03T02:00Z,123.4122562,4.754400253,1.25999999
bus1,2019-01-03T02:15Z,123.5774294,3.362400055,0.578399956
bus1,2019-01-03T02:30Z,123.8734978,3.489600182,0.648000002
bus1,2019-01-03T02:45Z,123.8121815,5.099999905,1.389600039
bus1,2019-01-03T03:00Z,124.0949521,3.525600195,0.575999975
bus1,2019-01-03T03:15Z,124.2036689,3.660000086,0.72240001
bus1,2019-01-03T03:30Z,123.1531134,9.196799278,1.965600014
bus1,2019-01-03T03:45Z,123.8116169,5.630400181,0.684000015
bus1,2019-01-03T04:00Z,124.1141472,4.17840004,0.633599997
bus1,2019-01-03T04:15Z,123.6275765,5.815199852,1.528800011
bus1,2019-01-03T04:30Z,124.0547077,3.681600094,0.652799964
bus1,2019-01-03T04:45Z,123.8464597,5.644800186,1.228799939
bus1,2019-01-03T05:00Z,123.5149001,5.911200047,0.674399972
bus1,2019-01-03T05:15Z,124.3427654,3.638400078,0.312000006
bus1,2019-01-03T05:30Z,124.1994576,4.041600227,0.407999963
bus1,2019-01-03T05:45Z,124.5157282,1.490399957,-0.151199996
bus1,2019-01-03T06:00Z,123.9015887,4.672800064,0.496799976
bus1,2019-01-03T06:15Z,123.8113194,3.916800022,0.165599987
bus1,2019-01-03T06:30Z,123.8661584,2.01120019,0.014399992
bus1,2019-01-03T06:45Z,123.0741048,6.213600159,0.698400021
bus1,2019-01-03T07:00Z,123.6098309,0.29519999,-0.083999999
bus1,2019-01-03T07:15Z,123.4881061,4.353600025,0.398400009
bus1,2019-01-03T07:30Z,123.5204008,3.854400158,0.312000006
bus1,2019-01-03T07:45Z,123.7419161,2.997600079,0.499200046
bus1,2019-01-03T08:00Z,123.6032239,2.676000118,0.069600008
bus1,2019-01-03T08:15Z,123.4776007,1.864799976,0.067199998
bus1,2019-01-03T08:30Z,123.2259804,4.955999851,0.667199969
bus1,2019-01-03T08:45Z,123.096161,4.197599888,0.487200022
bus1,2019-01-03T09:00Z,123.5626286,0.907199979,-0.112799987
bus1,2019-01-03T09:15Z,122.746047,9.103199959,1.550400019
bus1,2019-01-03T09:30Z,122.5494336,7.231200218,1.984799981
bus1,2019-01-03T09:45Z,122.857396,5.246399879,0.710399985
bus1,2019-01-03T10:00Z,122.998293,5.512800217,1.36559999
bus1,2019-01-03T10:15Z,123.6495716,3.748799801,0.779999971
bus1,2019-01-03T10:30Z,123.1389763,6.024000168,1.317600012
bus1,2019-01-03T10:45Z,123.5325695,2.028000116,0.753600001
bus1,2019-01-03T11:00Z,123.3187444,3.480000019,0.85680002
bus1,2019-01-03T11:15Z,123.5635747,3.275999784,0.758400023
bus1,2019-01-03T11:30Z,123.3200033,3.679199696,0.811199963
bus1,2019-01-03T11:45Z,123.1497184,2.133599758,0.787199974
bus1,2019-01-03T12:00Z,123.1279597,3.890399933,0.875999987
bus1,2019-01-03T12:15Z,122.7683092,3.744000196,1.173600078
bus1,2019-01-03T12:30Z,123.2806973,0.312000036,-0.18720001
bus1,2019-01-03T12:45Z,122.886349,2.608800173,0.815999985
bus1,2019-01-03T13:00Z,123.0227371,3.489599943,0.523200035
bus1,2019-01-03T13:15Z,123.0542306,2.865599871,0.811200023
bus1,2019-01-03T13:30Z,123.1143186,0.441599846,1.00E-06
bus1,2019-01-03T13:45Z,123.0363782,0.542400002,-0.014399998
bus1,2019-01-03T14:00Z,123.1483146,1.262400031,0.451200008
bus1,2019-01-03T14:15Z,122.8936273,1.240800023,0.419999987
bus1,2019-01-03T14:30Z,123.4163072,0.604799986,0.031199999
bus1,2019-01-03T14:45Z,123.3947394,1.127999902,0.362399995
bus1,2019-01-03T15:00Z,123.4494946,0.335999966,-0.048
bus1,2019-01-03T15:15Z,123.3044014,1.180799961,0.40079999
bus1,2019-01-03T15:30Z,123.6059094,0.304800034,-0.127199993
bus1,2019-01-03T15:45Z,123.6211222,0.309599966,-0.182399988
bus1,2019-01-03T16:00Z,123.5389552,0.292800009,-0.117600001
bus1,2019-01-03T16:15Z,123.8365645,0.201599985,-0.177600011
bus1,2019-01-03T16:30Z,123.7767436,1.828799963,0.491999984
bus1,2019-01-03T16:45Z,124.1430392,0.355199993,-0.131999999
bus1,2019-01-03T17:00Z,124.2817162,0.755999982,-0.057599999
bus1,2019-01-03T17:15Z,124.4364526,1.394400001,-0.026400002
bus1,2019-01-03T17:30Z,124.390616,3.316800117,0.26880002
bus1,2019-01-03T17:45Z,124.3346861,5.253600121,-0.093600005
bus1,2019-01-03T18:00Z,124.202822,4.082399845,-0.192000002
bus1,2019-01-03T18:15Z,123.7281606,3.038399935,-0.182400003
bus1,2019-01-03T18:30Z,123.7232092,2.208000183,-0.117600001
bus1,2019-01-03T18:45Z,124.0773514,3.086400032,0.799199998
bus1,2019-01-03T19:00Z,124.2629024,3.079200029,0.206399992
bus1,2019-01-03T19:15Z,124.3873278,0.760800004,-0.273599982
bus1,2019-01-03T19:30Z,124.289765,2.400000095,-0.271200001
bus1,2019-01-03T19:45Z,124.4069656,3.417600155,-0.239999995
bus1,2019-01-03T20:00Z,124.6126807,3.367200136,-0.357600003
bus1,2019-01-03T20:15Z,124.4309596,2.824800014,-0.228
bus1,2019-01-03T20:30Z,124.489514,3.112800121,-0.2016
bus1,2019-01-03T20:45Z,124.9055524,1.101599932,-0.187199995
bus1,2019-01-03T21:00Z,124.6579451,0.808799982,-0.119999997
bus1,2019-01-03T21:15Z,124.9062085,0.851999998,-0.158399999
bus1,2019-01-03T21:30Z,124.8515372,0.873600006,-0.194399998
bus1,2019-01-03T21:45Z,124.9104122,0.842400014,-0.117600001
bus1,2019-01-03T22:00Z,125.0312519,0.75120002,-0.160799995
bus1,2019-01-03T22:15Z,124.4208355,1.931999922,-0.165600002
bus1,2019-01-03T22:30Z,124.6427171,0.479999989,-0.172800004
bus1,2019-01-03T22:45Z,124.9599642,0.328799993,-0.192000002
bus1,2019-01-03T23:00Z,125.0516831,0.359999985,-0.136800006
bus1,2019-01-03T23:15Z,124.1360126,0.907200038,0.175199986
bus1,2019-01-03T23:30Z,124.508427,0.254399985,-0.165600002
bus1,2019-01-03T23:45Z,124.4169065,0.446399987,-0.021600002
bus1,2019-01-04T00:00Z,124.3313368,2.618400097,0.988800049
bus1,2019-01-04T00:15Z,124.5041165,1.324800014,0.468000025
bus1,2019-01-04T00:30Z,124.2796028,0.741600037,0.172800004
bus1,2019-01-04T00:45Z,124.168704,1.223999977,0.379200011
bus1,2019-01-04T01:00Z,124.026739,1.893599987,0.72240001
bus1,2019-01-04T01:15Z,124.4186002,1.629599929,0.621599972
bus1,2019-01-04T01:30Z,123.9879671,3.167999983,1.307999969
bus1,2019-01-04T01:45Z,124.2729883,2.066400051,0.753600001
bus1,2019-01-04T02:00Z,124.3409344,1.991999984,0.650400043
bus1,2019-01-04T02:15Z,124.3528894,3.319200039,0.679200053
bus1,2019-01-04T02:30Z,124.2093527,1.915199995,0.693599999
bus1,2019-01-04T02:45Z,124.2688914,3.237600088,0.640799999
bus1,2019-01-04T03:00Z,123.8611536,3.40320015,0.739199996
bus1,2019-01-04T03:15Z,123.7349735,2.536799908,1.039199948
bus1,2019-01-04T03:30Z,123.5439065,4.202400208,1.15200007
bus1,2019-01-04T03:45Z,124.018713,2.392800093,0.813600004
bus1,2019-01-04T04:00Z,123.7807566,3.004800081,0.758400023
bus1,2019-01-04T04:15Z,124.0951046,2.016000032,0.787199974
bus1,2019-01-04T04:30Z,123.8748329,3.864000082,0.780000031
bus1,2019-01-04T04:45Z,123.8200015,2.253600121,0.72240001
bus1,2019-01-04T05:00Z,123.6202753,4.980000019,1.276799917
bus1,2019-01-04T05:15Z,123.7926734,2.157600164,0.585599959
bus1,2019-01-04T05:30Z,123.5934814,3.441600084,0.259200007
bus1,2019-01-04T05:45Z,123.4741828,3.698400021,0.172800019
bus1,2019-01-04T06:00Z,123.3984624,3.835200071,-0.0528
bus1,2019-01-04T06:15Z,124.1995949,3.422399998,0.470400006
bus1,2019-01-04T06:30Z,124.1694212,2.265599966,0.724799931
bus1,2019-01-04T06:45Z,124.0739792,2.479199886,0.837599933
bus1,2019-01-04T07:00Z,123.8463071,1.71359992,0.472800016
bus1,2019-01-04T07:15Z,123.5761096,3.607200146,0.592799962
bus1,2019-01-04T07:30Z,123.6629915,2.915999889,0.993600011
bus1,2019-01-04T07:45Z,123.3210256,3.100800037,1.240800023
bus1,2019-01-04T08:00Z,123.5071945,2.450400114,0.436800003
bus1,2019-01-04T08:15Z,123.2225167,1.888800025,0.715200007
bus1,2019-01-04T08:30Z,122.9413634,3.489599943,0.981599987
bus1,2019-01-04T08:45Z,123.6652345,1.691999912,0.446399987
bus1,2019-01-04T09:00Z,123.4885334,4.221600056,1.142400026
bus1,2019-01-04T09:15Z,123.6602602,3.652800083,0.842400014
bus1,2019-01-04T09:30Z,123.6349387,3.18479991,0.631199956
bus1,2019-01-04T09:45Z,123.2107066,3.583199978,1.370399952
bus1,2019-01-04T10:00Z,123.6830412,3.333600044,0.755999982
bus1,2019-01-04T10:15Z,123.5914673,4.747200012,0.746399999
bus1,2019-01-04T10:30Z,123.1932509,2.253599882,0.847200036
bus1,2019-01-04T10:45Z,123.0622032,3.554399967,0.760800004
bus1,2019-01-04T11:00Z,123.0998536,2.522399902,0.74879998
bus1,2019-01-04T11:15Z,122.9062613,4.668000221,1.284000039
bus1,2019-01-04T11:30Z,123.4317184,0.371999979,-0.069600001
bus1,2019-01-04T11:45Z,122.8763928,1.82159996,0.463200003
bus1,2019-01-04T12:00Z,122.9236103,1.888800144,0.424800009
bus1,2019-01-04T12:15Z,123.1032715,0.307200193,-0.18720001
bus1,2019-01-04T12:30Z,122.6990356,1.711199999,0.424800038
bus1,2019-01-04T12:45Z,122.8635146,1.137600183,0.170400009
bus1,2019-01-04T13:00Z,123.1661594,0.40079999,-0.081599995
bus1,2019-01-04T13:15Z,123.6973536,0.405600071,-0.035999995
bus1,2019-01-04T13:30Z,123.2368978,1.82400012,0.540000021
bus1,2019-01-04T13:45Z,123.4628458,0.369599819,0.009599999
bus1,2019-01-04T14:00Z,123.5213696,0.383999825,-0.067200005
bus1,2019-01-04T14:15Z,123.2642868,0.398400068,-0.014399998
bus1,2019-01-04T14:30Z,123.389376,0.287999868,-0.048
bus1,2019-01-04T14:45Z,123.2718092,0.367199898,-0.026399996
bus1,2019-01-04T15:00Z,123.5518104,0.407999992,-0.045599997
bus1,2019-01-04T15:15Z,123.4535761,0.254400015,-0.1752
bus1,2019-01-04T15:30Z,123.5674199,0.285599947,-0.076800004
bus1,2019-01-04T15:45Z,123.8293397,0.307199955,-0.155999988
bus1,2019-01-04T16:00Z,123.7488893,0.460799932,-0.148800015
bus1,2019-01-04T16:15Z,123.753093,0.823200107,-0.093599997
bus1,2019-01-04T16:30Z,123.8646631,1.747200131,-0.069600001
bus1,2019-01-04T16:45Z,123.8945468,2.469599962,0.091199994
bus1,2019-01-04T17:00Z,123.8055974,1.66079998,0.496799976
bus1,2019-01-04T17:15Z,124.2887732,1.483200073,0.352799982
bus1,2019-01-04T17:30Z,124.3223495,2.918400049,0.134399995
bus1,2019-01-04T17:45Z,124.4789628,3.163199902,0.386400014
bus1,2019-01-04T18:00Z,124.5673324,1.749599934,0.055200003
bus1,2019-01-04T18:15Z,124.1187019,1.55279994,-0.151200011
bus1,2019-01-04T18:30Z,124.2724771,2.323199987,-0.156000003
bus1,2019-01-04T18:45Z,124.5585282,1.862399936,-0.249600008
bus1,2019-01-04T19:00Z,124.6940314,0.655200005,-0.266400009
bus1,2019-01-04T19:15Z,124.8409403,0.705600023,-0.206400007
bus1,2019-01-04T19:30Z,124.8981826,0.585600019,-0.256799996
bus1,2019-01-04T19:45Z,124.49857,4.084800243,-0.182400003
bus1,2019-01-04T20:00Z,124.6903541,0.988799989,-0.148800001
bus1,2019-01-04T20:15Z,124.3156586,0.93599999,-0.180000007
bus1,2019-01-04T20:30Z,124.3644096,0.892799973,-0.103199996
bus1,2019-01-04T20:45Z,124.1519654,0.712800026,-0.153600007
bus1,2019-01-04T21:00Z,124.4192182,0.840000033,-0.131999999
bus1,2019-01-04T21:15Z,124.0119,3.815999985,0.235199988
bus1,2019-01-04T21:30Z,124.6108496,0.864000022,-0.2016
bus1,2019-01-04T21:45Z,124.5055889,0.458399981,-0.026400002
bus1,2019-01-04T22:00Z,124.3610222,0.386399984,-0.163200006
bus1,2019-01-04T22:15Z,124.5189782,0.343199998,-0.192000002
bus1,2019-01-04T22:30Z,124.7185289,0.331200004,-0.131999999
bus1,2019-01-04T22:45Z,124.7718726,0.744000018,0.081600003
bus1,2019-01-04T23:00Z,125.0255453,0.501600027,-0.043200001
bus1,2019-01-04T23:15Z,123.9824359,1.437600017,0.417600006
bus1,2019-01-04T23:30Z,124.1188774,1.003199935,0.26639998
bus1,2019-01-04T23:45Z,124.0043852,1.547999978,0.61439997
bus1,2019-01-05T00:00Z,123.6957973,1.776000023,0.607200027
bus1,2019-01-05T00:15Z,124.0605212,3.00240016,0.782400012
bus1,2019-01-05T00:30Z,124.075856,2.798400164,0.736800015
bus1,2019-01-05T00:45Z,124.0155316,5.268000126,1.334399939
bus1,2019-01-05T01:00Z,124.1414676,2.927999973,0.772799969
bus1,2019-01-05T01:15Z,123.8736427,4.15680027,0.66960001
bus1,2019-01-05T01:30Z,124.1090891,2.904000044,0.640799999
bus1,2019-01-05T01:45Z,123.9399486,5.51760006,1.212000012
bus1,2019-01-05T02:00Z,123.889832,5.659200191,0.688799977
bus1,2019-01-05T02:15Z,123.9884401,4.082399845,0.566400051
bus1,2019-01-05T02:30Z,124.0477346,4.907999992,0.962400019
bus1,2019-01-05T02:45Z,123.7990439,4.82640028,1.082400084
